Property_Title,Price,Area_SqFt,BHK,Bathrooms,Furnishing_Status,Property_Type,Seller_Type,Project_Name,Locality,Posted_Date,Floor_Number,Source_Website,Raw_JSON,URL,Description,Price_Lakhs,Area_SqFt_Clean,BHK_Clean,Bathrooms_Clean,Bathrooms_Imputed,Property_Type_Clean,Furnishing_Status_Clean,Extracted_Locality,Locality_Tier,Price_Per_SqFt,Price_Log,Bath_to_BHK_Ratio,Area_Per_Bedroom,Size_Category,Is_Luxury,Is_Villa,Is_Studio,Is_Premium_Location,Furnishing_Score,BHK_Category,Price_Category,Spaciousness_Score,Property_Type_Score,Source_Score,Data_Completeness
"2 BHK Apartment for Sale in Mahadev Anushthan Grace, Isanpur Ahmedabad","₹
44 Lac",1161.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""20\n+\nPhotos\nUpdated yesterday\nOwner: Hardik Bheda\n2 BHK Apartment for Sale in Mahadev Anushthan Grace, Isanpur Ahmedabad\nMahadev Anushthan Grace\nSUPER AREA\n1161 sqft\nSTATUS\nReady to Move\nFLOOR\n5 out of 7\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nMahadev Anushthan Grace\nOWNERSHIP\nCo-operative Society\nBATHROOM\n2\nBALCONY\n1\nEast Facing Property\n\nMultistory apartment is available for sale. It has a covered area of 1161 sq-ft, it is a good location.""",,"20
+
Photos
Updated yesterday
Owner: Hardik Bheda
2 BHK Apartment for Sale in Mahadev Anushthan Grace, Isanpur Ahmedabad
Mahadev Anushthan Grace
SUPER AREA
1161 sqft
STATUS
Ready to Move
FLOOR
5 out o",44.0,1161.0,2.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,3789.8363479758827,3.8066624897703196,1.0,580.5,Large,0,0,0,0,3,2BHK,Mid-Range,1.2331386086032927,3,2,1.0
"2 BHK Flat for Sale in Kalash 2 Enclave, Vatva, Ahmedabad","₹
44 Lac",1260.0,2.0,,Semi-Furnished,,Owner,,,,,MagicBricks,"""11\n+\nPhotos\nUpdated 1 week ago\nOwner: Prakash Kumar Sharma\n2 BHK Flat for Sale in Kalash 2 Enclave, Vatva, Ahmedabad\nKalash 2 Enclave\nSUPER AREA\n1260 sqft\nSTATUS\nReady to Move\nFLOOR\n6 out of 12\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nSOCIETY\nKalash 2 Enclave\nBATHROOM\n2\n\u20b9\n44 Lac\n\u20b93,492 per sqft\nContact OwnerGet Phone No.""",,"11
+
Photos
Updated 1 week ago
Owner: Prakash Kumar Sharma
2 BHK Flat for Sale in Kalash 2 Enclave, Vatva, Ahmedabad
Kalash 2 Enclave
SUPER AREA
1260 sqft
STATUS
Ready to Move
FLOOR
6 out of 12
TRANSA",44.0,1260.0,2.0,,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,3492.063492063492,3.8066624897703196,1.0,630.0,Large,0,0,0,0,2,2BHK,Mid-Range,1.338289962825279,3,2,1.0
"2 BHK Flat for Sale in Vastral, Ahmedabad","₹
44 Lac",894.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""12\n+\nPhotos\nUpdated 4 days ago\nOwner: Deepesh Modi\nPremium Member\n2 BHK Flat for Sale in Vastral, Ahmedabad\nCARPET AREA\n894 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n2\nEast Facing Property\n\n107 Sq.yards built up area, with sufficient parking space inside the gated community\n\nRead more\n\u20b9\n44 Lac\n\u20b93,443 per sqft\nContact OwnerGet Phone No.""",,"12
+
Photos
Updated 4 days ago
Owner: Deepesh Modi
Premium Member
2 BHK Flat for Sale in Vastral, Ahmedabad
CARPET AREA
894 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furnished
FACING
Eas",44.0,894.0,2.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,4921.700223713647,3.8066624897703196,1.0,447.0,Medium,0,0,0,0,3,2BHK,Mid-Range,0.9495485926712692,3,2,1.0
"2 BHK Flat for Sale in Mahadev Anushthan Grace, Isanpur, Ahmedabad","₹
44 Lac",1161.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""20\n+\nPhotos\nUpdated yesterday\nOwner: Hardik Bheda\n2 BHK Flat for Sale in Mahadev Anushthan Grace, Isanpur, Ahmedabad\nMahadev Anushthan Grace\nSUPER AREA\n1161 sqft\nSTATUS\nReady to Move\nFLOOR\n5 out of 7\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nMahadev Anushthan Grace\nOWNERSHIP\nCo-operative Society\nBATHROOM\n2\nBALCONY\n1\nEast Facing Property\n\nMultistory apartment is available for sale. It has a covered area of 1161 sq-ft, it is a good location. Ple""",,"20
+
Photos
Updated yesterday
Owner: Hardik Bheda
2 BHK Flat for Sale in Mahadev Anushthan Grace, Isanpur, Ahmedabad
Mahadev Anushthan Grace
SUPER AREA
1161 sqft
STATUS
Ready to Move
FLOOR
5 out of 7
",44.0,1161.0,2.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,3789.8363479758827,3.8066624897703196,1.0,580.5,Large,0,0,0,0,3,2BHK,Mid-Range,1.2331386086032927,3,2,1.0
"3 BHK Flat for Sale in Kathwada, Ahmedabad","₹
44 Lac",945.0,3.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""16\n+\nPhotos\nUpdated 1 month ago\nOwner: Mukesh Jat\n3 BHK Flat for Sale in Kathwada, Ahmedabad\nCARPET AREA\n945 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nWest\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered,\nBATHROOM\n2\nBALCONY\n1\n\u20b9\n44 Lac\n\u20b93,259 per sqft\nContact OwnerGet Phone No.""",,"16
+
Photos
Updated 1 month ago
Owner: Mukesh Jat
3 BHK Flat for Sale in Kathwada, Ahmedabad
CARPET AREA
945 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Semi-Furnished
FACING
West
OVERLOOK",44.0,945.0,3.0,2.0,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,4656.084656084656,3.8066624897703196,0.6666666666666666,315.0,Medium,0,0,0,0,2,3BHK,Mid-Range,0.6798561151079137,3,2,1.0
"2 BHK Flat for Sale in Chandkheda, Ahmedabad","₹
44 Lac",693.0,2.0,2.0,Furnished,,Owner,,,,5.0,MagicBricks,"""11\n+\nPhotos\nUpdated 1 week ago\nOwner: Dhirendra\n2 BHK Flat for Sale in Chandkheda, Ahmedabad\nCARPET AREA\n693 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nWest\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered,\nBATHROOM\n2\nBALCONY\n1\n\nDiscover this 2 BHK flat for sale in the well-established GopalaNand Residency, located on IOC Road, Ahmedabad. This ready-to-move-in home has been thoughtfully crafted, adhering to vaastu principles for po""",,"11
+
Photos
Updated 1 week ago
Owner: Dhirendra
2 BHK Flat for Sale in Chandkheda, Ahmedabad
CARPET AREA
693 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
FACING
West
OVERLOOKING",44.0,693.0,2.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,6349.206349206349,3.8066624897703196,1.0,346.5,Medium,0,0,0,0,3,2BHK,Mid-Range,0.7360594795539034,3,2,1.0
"2 BHK Flat for Sale in Safal Parishkaar 2, Ahmedabad","₹
44 Lac",864.0,2.0,2.0,Furnished,,Owner,,,,9.0,MagicBricks,"""23\n+\nPhotos\nUpdated 1 week ago\nOwner: Nirav Gupta\n2 BHK Flat for Sale in Safal Parishkaar 2, Ahmedabad\nSafal Parishkaar 2\nSUPER AREA\n864 sqft\nSTATUS\nReady to Move\nFLOOR\n9 out of 14\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nNorth - East\nOVERLOOKING\nPool, Garden/Park\nSOCIETY\nSafal Parishkaar 2\nCAR PARKING\n1 Covered\nBATHROOM\n2\nBALCONY\n1\nNear Khokhra Circle.::::Maninagar East\n\nThis spacious Multistorey Apartment is located at 9th floor in a tower of total 14 floors. Modern construction is done """,,"23
+
Photos
Updated 1 week ago
Owner: Nirav Gupta
2 BHK Flat for Sale in Safal Parishkaar 2, Ahmedabad
Safal Parishkaar 2
SUPER AREA
864 sqft
STATUS
Ready to Move
FLOOR
9 out of 14
TRANSACTION
Resale
",44.0,864.0,2.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,5092.592592592592,3.8066624897703196,1.0,432.0,Medium,0,0,0,0,3,2BHK,Mid-Range,0.9176845459373341,3,2,1.0
2 BHK Apartment for Sale in Vastral Ahmedabad,"₹
44 Lac",894.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""12\n+\nPhotos\nUpdated 4 days ago\nOwner: Deepesh Modi\nPremium Member\n2 BHK Apartment for Sale in Vastral Ahmedabad\nCARPET AREA\n894 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nFurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n2\nEast Facing Property\n\n107 Sq.yards built up area, with sufficient parking space inside the gated community\n\nRead more\n\u20b9\n44 Lac\n\u20b93,443 per sqft\nContact OwnerGet Phone No.""",,"12
+
Photos
Updated 4 days ago
Owner: Deepesh Modi
Premium Member
2 BHK Apartment for Sale in Vastral Ahmedabad
CARPET AREA
894 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Furnished
FACING",44.0,894.0,2.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,4921.700223713647,3.8066624897703196,1.0,447.0,Medium,0,0,0,0,3,2BHK,Mid-Range,0.9495485926712692,3,2,1.0
"2 BHK Flat for Sale in Sakar Akshardham Residency, Vastral, Ahmedabad","₹
43.5 Lac",1116.0,2.0,,Furnished,,Owner,,,,,MagicBricks,"""14\n+\nPhotos\nUpdated 2 weeks ago\nOwner: ANIVESH SINGH\n2 BHK Flat for Sale in Sakar Akshardham Residency, Vastral, Ahmedabad\nSakar Akshardham Residency\nSUPER AREA\n1116 sqft\nSTATUS\nReady to Move\nFLOOR\n2 out of 5\nTRANSACTION\nResale\nFURNISHING\nFurnished\nSOCIETY\nSakar Akshardham Residency\nBATHROOM\n2\n\u20b9\n43.5 Lac\n\u20b93,898 per sqft\nContact OwnerGet Phone No.""",,"14
+
Photos
Updated 2 weeks ago
Owner: ANIVESH SINGH
2 BHK Flat for Sale in Sakar Akshardham Residency, Vastral, Ahmedabad
Sakar Akshardham Residency
SUPER AREA
1116 sqft
STATUS
Ready to Move
FLOOR
2 ",43.5,1116.0,2.0,,2.0,Apartment,Furnished,Unknown,Tier 3,3897.8494623655915,3.7954891891721947,1.0,558.0,Large,0,0,0,0,3,2BHK,Mid-Range,1.18534253850239,3,2,1.0
"2 BHK Flat for Sale in Riverside Park, Vasna, Ahmedabad","₹
43.5 Lac",890.0,2.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""7\n+\nPhotos\nUpdated 3 months ago\nOwner: Purav\n2 BHK Flat for Sale in Riverside Park, Vasna, Ahmedabad\nRiverside Park\nSUPER AREA\n890 sqft\nSTATUS\nReady to Move\nFLOOR\n9 out of 10\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nNorth - East\nOVERLOOKING\nMain Road\nSOCIETY\nRiverside Park\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n2\n\u20b9\n43.5 Lac\n\u20b94,889 per sqft\nContact OwnerGet Phone No.""",,"7
+
Photos
Updated 3 months ago
Owner: Purav
2 BHK Flat for Sale in Riverside Park, Vasna, Ahmedabad
Riverside Park
SUPER AREA
890 sqft
STATUS
Ready to Move
FLOOR
9 out of 10
TRANSACTION
Resale
FURNIS",43.5,890.0,2.0,2.0,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,4887.640449438202,3.7954891891721947,1.0,445.0,Medium,0,0,0,0,2,2BHK,Mid-Range,0.9453000531067446,3,2,1.0
"2 BHK Flat for Sale in Avalon courtyard, Ghodasar, Ahmedabad","₹
43.5 Lac",945.0,2.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""27\n+\nPhotos\nPosted: 3 months ago\nOwner: Jigar Bhatt\n2 BHK Flat for Sale in Avalon courtyard, Ghodasar, Ahmedabad\nAvalon courtyard\nSUPER AREA\n945 sqft\nSTATUS\nReady to Move\nFLOOR\n2 out of 5\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nSOCIETY\nAvalon courtyard\nBATHROOM\n2\nBALCONY\n1\n\nMultistory apartment is available for sale. It has a covered area of 945 sq-ft, it is a good location. Please contact for more details.\n\nRead more\n\u20b9\n43.5 Lac\n\u20b94,606 per sqft\nContact OwnerGet Phone No.""",,"27
+
Photos
Posted: 3 months ago
Owner: Jigar Bhatt
2 BHK Flat for Sale in Avalon courtyard, Ghodasar, Ahmedabad
Avalon courtyard
SUPER AREA
945 sqft
STATUS
Ready to Move
FLOOR
2 out of 5
TRANSACTION
",43.5,945.0,2.0,2.0,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,4603.174603174603,3.7954891891721947,1.0,472.5,Medium,0,0,0,0,2,2BHK,Mid-Range,1.003717472118959,3,2,1.0
"2 BHK Flat for Sale in Sun Footprints, Shela, Ahmedabad","₹
43 Lac",1084.0,2.0,,Furnished,,Owner,,,,26.0,MagicBricks,"""9\n+\nPhotos\nUpdated 2 weeks ago\nOwner: Rajesh Shah Delhi\n2 BHK Flat for Sale in Sun Footprints, Shela, Ahmedabad\nSun Footprints\nSUPER AREA\n1084 sqft\nUNDER CONSTRUCTION\nPoss. by Mar '26\nFLOOR\n9 out of 14\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nSOCIETY\nSun Footprints\nBATHROOM\n2\n\u20b9\n43 Lac\n\u20b93,967 per sqft\nContact OwnerGet Phone No.""",,"9
+
Photos
Updated 2 weeks ago
Owner: Rajesh Shah Delhi
2 BHK Flat for Sale in Sun Footprints, Shela, Ahmedabad
Sun Footprints
SUPER AREA
1084 sqft
UNDER CONSTRUCTION
Poss. by Mar '26
FLOOR
9 out of 1",43.0,1084.0,2.0,,2.0,Apartment,Furnished,Unknown,Tier 3,3966.789667896679,3.784189633918261,1.0,542.0,Large,0,0,0,0,3,2BHK,Mid-Range,1.1513542219861923,3,2,1.0
"2 Bedroom House in Bavla, Ahmedabad","₹43 Lac
₹6,000 /sqft
700 sqft
(65 sqm)
Plot Area
2 BHK
(2 Baths)
Ready To Move",700.0,2.0,2.0,,Independent House,Owner,,"Bellevue Vieraaa by Davda Infra
3.8
RESALE
2 Bedroom House in Bavla, Ahmedabad",,,99acres,"""Bellevue Vieraaa by Davda Infra\n3.8\nRESALE\n2 Bedroom House in Bavla, Ahmedabad\n\u20b943 Lac\n\u20b96,000 /sqft\n700 sqft\n(65 sqm)\nPlot Area\n2 BHK\n(2 Baths)\nReady To Move\n\nAre you planning to buy your dream home? You can consider this well-Built 2 bhk house for sale in bavla, ahmedabad south and make it your new address. This house occupies a super built up area of 700 sq.Ft. And contains 2 bedrooms, 2 bathrooms and 1 balcony. Another added advantage of this 1-5 years old house is that it is available for im""",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-bellevue-vieraaa-by-davda-infra-bavla-ahmedabad-south-700-sq-ft-spid-I84551670,"Bellevue Vieraaa by Davda Infra
3.8
RESALE
2 Bedroom House in Bavla, Ahmedabad
₹43 Lac
₹6,000 /sqft
700 sqft
(65 sqm)
Plot Area
2 BHK
(2 Baths)
Ready To Move

Are you planning to buy your dream home? ",43.0,700.0,2.0,2.0,2.0,Independent House,Unknown,"Bellevue Vieraaa By Davda Infra
3.8
Resale
2 Bedroom House In Bavla",Tier 3,6142.857142857143,3.784189633918261,1.0,350.0,Medium,0,0,0,0,0,2BHK,Mid-Range,0.7434944237918215,5,3,1.0
"2 Bedroom House in Bavla, Ahmedabad","₹43 Lac
₹6,000 /sqft
700 sqft
(65 sqm)
Plot Area
2 BHK
(2 Baths)
Ready To Move",700.0,2.0,2.0,,Independent House,Owner,,"Bellevue Vieraaa by Davda Infra
3.8
RESALE
2 Bedroom House in Bavla, Ahmedabad",,,99acres,"""32\nBellevue Vieraaa by Davda Infra\n3.8\nRESALE\n2 Bedroom House in Bavla, Ahmedabad\n\u20b943 Lac\n\u20b96,000 /sqft\n700 sqft\n(65 sqm)\nPlot Area\n2 BHK\n(2 Baths)\nReady To Move\n\nAre you planning to buy your dream home? You can consider this well-Built 2 bhk house for sale in bavla, ahmedabad south and make it your new address. This house occupies a super built up area of 700 sq.Ft. And contains 2 bedrooms, 2 bathrooms and 1 balcony. Another added advantage of this 1-5 years old house is that it is available for""",https://www.99acres.com/2-bhk-bedroom-independent-house-villa-for-sale-in-bellevue-vieraaa-by-davda-infra-bavla-ahmedabad-south-700-sq-ft-spid-I84551670,"32
Bellevue Vieraaa by Davda Infra
3.8
RESALE
2 Bedroom House in Bavla, Ahmedabad
₹43 Lac
₹6,000 /sqft
700 sqft
(65 sqm)
Plot Area
2 BHK
(2 Baths)
Ready To Move

Are you planning to buy your dream hom",43.0,700.0,2.0,2.0,2.0,Independent House,Unknown,"Bellevue Vieraaa By Davda Infra
3.8
Resale
2 Bedroom House In Bavla",Tier 3,6142.857142857143,3.784189633918261,1.0,350.0,Medium,0,0,0,0,0,2BHK,Mid-Range,0.7434944237918215,5,3,1.0
"2 BHK Flat for Sale in Bakeri City, Vejalpur, Jivraj park, Ahmedabad","₹
43 Lac",990.0,2.0,,Furnished,,Owner,,,,,MagicBricks,"""11\n+\nPhotos\nUpdated 1 month ago\nOwner: Devendrasinh Rathod\n2 BHK Flat for Sale in Bakeri City, Vejalpur, Jivraj park, Ahmedabad\nBakeri City\nCARPET AREA\n990 sqft\nSTATUS\nReady to Move\nFLOOR\n4 out of 7\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nSOCIETY\nBakeri City\nOWNERSHIP\nCo-operative Society\nBATHROOM\n2\nEast Facing Property\n\nMultistorey apartment is available for sale. It is a good location property. Cosmopolitan crowd multi culture safe for eld""",,"11
+
Photos
Updated 1 month ago
Owner: Devendrasinh Rathod
2 BHK Flat for Sale in Bakeri City, Vejalpur, Jivraj park, Ahmedabad
Bakeri City
CARPET AREA
990 sqft
STATUS
Ready to Move
FLOOR
4 out of 7
T",43.0,990.0,2.0,,2.0,Apartment,Furnished,Unknown,Tier 3,4343.434343434344,3.784189633918261,1.0,495.0,Medium,0,0,0,0,3,2BHK,Mid-Range,1.0515135422198618,3,2,1.0
,"₹43 Lac
₹6,000 /sqft",700.0,2.0,2.0,,,,,,,,99acres,"""\u20b943 Lac\n\u20b96,000 /sqft\n700 sqft\n(65 sqm)\nPlot Area\n2 BHK\n(2 Baths)\nReady To Move""",,"₹43 Lac
₹6,000 /sqft
700 sqft
(65 sqm)
Plot Area
2 BHK
(2 Baths)
Ready To Move",43.0,700.0,2.0,2.0,2.0,Apartment,Unknown,Unknown,Tier 3,6142.857142857143,3.784189633918261,1.0,350.0,Medium,0,0,0,0,0,2BHK,Mid-Range,0.7434944237918215,3,3,1.0
"2 BHK Flat for Sale in Radhe skyline, Sanand, Ahmedabad","₹
43 Lac",657.0,2.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""9\n+\nPhotos\nPosted: Sep 08, '25\nOwner: Parminder\n2 BHK Flat for Sale in Radhe skyline, Sanand, Ahmedabad\nRadhe skyline\nCARPET AREA\n657 sqft\nSTATUS\nReady to Move\nFLOOR\n6 out of 8\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nSouth -West\nOVERLOOKING\nGarden/Park, Main Road\nSOCIETY\nRadhe skyline\nOWNERSHIP\nFreehold\nCAR PARKING\n1 Covered\nBATHROOM\n2\nBALCONY\n4\n\n24hr security and water, Zym, kids Play area,school and Bank near about, Lifts, Garden, Dmart, Kmart and Gmart near about, Gated society\n\nR""",,"9
+
Photos
Posted: Sep 08, '25
Owner: Parminder
2 BHK Flat for Sale in Radhe skyline, Sanand, Ahmedabad
Radhe skyline
CARPET AREA
657 sqft
STATUS
Ready to Move
FLOOR
6 out of 8
TRANSACTION
Resale
FURN",43.0,657.0,2.0,2.0,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,6544.90106544901,3.784189633918261,1.0,328.5,Medium,0,0,0,0,2,2BHK,Mid-Range,0.6978226234731811,3,2,1.0
2 BHK Flat for Sale in Ahmedabad,"₹
43 Lac",738.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""9\n+\nPhotos\nPosted: 3 months ago\nOwner: Mohit Khatri\n2 BHK Flat for Sale in Ahmedabad\nCARPET AREA\n738 sqft\nSTATUS\nReady to Move\nFLOOR\n1 out of 3\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nNorth\nOVERLOOKING\nMain Road\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n1\n\u20b9\n43 Lac\n\u20b95,827 per sqft\nContact OwnerGet Phone No.""",,"9
+
Photos
Posted: 3 months ago
Owner: Mohit Khatri
2 BHK Flat for Sale in Ahmedabad
CARPET AREA
738 sqft
STATUS
Ready to Move
FLOOR
1 out of 3
TRANSACTION
Resale
FURNISHING
Unfurnished
FACING
North
O",43.0,738.0,2.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,5826.558265582656,3.784189633918261,1.0,369.0,Medium,0,0,0,0,3,2BHK,Mid-Range,0.7838555496548062,3,2,1.0
"2 BHK Flat for Sale in Nikol, Ahmedabad","₹
43 Lac",737.0,2.0,2.0,Furnished,,Owner,,,,,MagicBricks,"""11\n+\nPhotos\nPosted: 3 months ago\nOwner: Sagar\n2 BHK Flat for Sale in Nikol, Ahmedabad\nCARPET AREA\n737 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nUnfurnished\nFACING\nEast\nOVERLOOKING\nGarden/Park, Pool, Main Road\nOWNERSHIP\nCo-operative Society\nBATHROOM\n2\nBALCONY\n2\nEast Facing Property\n\nMultistorey apartment is available for sale. It is a good location property. Please contact for more details.\n\nRead more\n\u20b9\n43 Lac\n\u20b94,084 per sqft\nContact OwnerGet Phone No.""",,"11
+
Photos
Posted: 3 months ago
Owner: Sagar
2 BHK Flat for Sale in Nikol, Ahmedabad
CARPET AREA
737 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Unfurnished
FACING
East
OVERLOOKING
Garden",43.0,737.0,2.0,2.0,2.0,Apartment,Furnished,Unknown,Tier 3,5834.464043419267,3.784189633918261,1.0,368.5,Medium,0,0,0,0,3,2BHK,Mid-Range,0.782793414763675,3,2,1.0
"2 BHK Flat for Sale in Shree Varahi Suhas Auram, Suvas Tenament, Ahmedabad","₹
43 Lac",1215.0,2.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""19\n+\nPhotos\nUpdated 1 week ago\nOwner: Jaldeep Sathvara\n2 BHK Flat for Sale in Shree Varahi Suhas Auram, Suvas Tenament, Ahmedabad\nShree Varahi Suhas Auram\nCARPET AREA\n1215 sqft\nSTATUS\nReady to Move\nFLOOR\n1 out of 5\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nWest\nOVERLOOKING\nMain Road\nSOCIETY\nShree Varahi Suhas Auram\nOWNERSHIP\nCo-operative Society\nCAR PARKING\n1 Open\nBATHROOM\n2\nBALCONY\n3\n\u20b9\n43 Lac\n\u20b94,778 per sqft\nContact OwnerGet Phone No.""",,"19
+
Photos
Updated 1 week ago
Owner: Jaldeep Sathvara
2 BHK Flat for Sale in Shree Varahi Suhas Auram, Suvas Tenament, Ahmedabad
Shree Varahi Suhas Auram
CARPET AREA
1215 sqft
STATUS
Ready to Move
FL",43.0,1215.0,2.0,2.0,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,3539.0946502057614,3.784189633918261,1.0,607.5,Large,0,0,0,0,2,2BHK,Mid-Range,1.290493892724376,3,2,1.0
"3 BHK House for Sale in Raipur, Khadia Ahmedabad","₹
43 Lac",606.0,3.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""15\n+\nPhotos\nUpdated 4 weeks ago\nOwner: Mitul\n3 BHK House for Sale in Raipur, Khadia Ahmedabad\nCARPET AREA\n606 sqft\nSTATUS\nReady to Move\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nWest\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n2\n\nThis property in middle of town and every life necessary things are just a walk away. Main State transport services is just 100 Meter away and Railway station is at 1.7 KM only.\n\nRead more\n\u20b9\n43 Lac\nContact OwnerGet Phone No.""",,"15
+
Photos
Updated 4 weeks ago
Owner: Mitul
3 BHK House for Sale in Raipur, Khadia Ahmedabad
CARPET AREA
606 sqft
STATUS
Ready to Move
TRANSACTION
Resale
FURNISHING
Semi-Furnished
FACING
West
OWNERSH",43.0,606.0,3.0,2.0,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,7095.709570957096,3.784189633918261,0.6666666666666666,202.0,Medium,0,0,0,0,2,3BHK,Mid-Range,0.4359712230215827,3,2,1.0
"2 BHK Flat for Sale in Shreeji Sky, Lambha, Ahmedabad","₹
42.5 Lac",693.0,2.0,2.0,Semi-Furnished,,Owner,,,,,MagicBricks,"""13\n+\nPhotos\nPosted: 3 months ago\nOwner: Hetanksh\n2 BHK Flat for Sale in Shreeji Sky, Lambha, Ahmedabad\nShreeji Sky\nCARPET AREA\n693 sqft\nSTATUS\nReady to Move\nFLOOR\n4 out of 7\nTRANSACTION\nResale\nFURNISHING\nSemi-Furnished\nFACING\nEast\nOVERLOOKING\nGarden/Park\nSOCIETY\nShreeji Sky\nOWNERSHIP\nFreehold\nBATHROOM\n2\nBALCONY\n1\nEast Facing Property\n\nsemi furniture\n\n\u20b9\n42.5 Lac\n\u20b93,373 per sqft\nContact OwnerGet Phone No.""",,"13
+
Photos
Posted: 3 months ago
Owner: Hetanksh
2 BHK Flat for Sale in Shreeji Sky, Lambha, Ahmedabad
Shreeji Sky
CARPET AREA
693 sqft
STATUS
Ready to Move
FLOOR
4 out of 7
TRANSACTION
Resale
FURNISH",42.5,693.0,2.0,2.0,2.0,Apartment,Semi-Furnished,Unknown,Tier 3,6132.7561327561325,3.7727609380946383,1.0,346.5,Medium,0,0,0,0,2,2BHK,Mid-Range,0.7360594795539034,3,2,1.0
