Price_Lakhs,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Amenities_Count,Source_Website
52.5,655.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
52.0,798.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,1,MagicBricks
52.0,1080.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
52.0,850.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
52.0,900.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
52.0,900.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
52.0,1000.0,2.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,1,MagicBricks
52.0,515.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
52.0,670.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
52.0,1089.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
52.0,633.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,2,MagicBricks
52.0,1170.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
52.0,700.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
52.0,700.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
52.0,1069.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,3,MagicBricks
52.0,1040.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
52.0,1125.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,1,MagicBricks
52.0,1125.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,1,MagicBricks
52.0,1107.0,2.0,Apartment,Semi-Furnished,Tragad,Tier 2,Owner,False,0,MagicBricks
52.0,1100.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,1,MagicBricks
52.0,831.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,4,MagicBricks
52.0,450.0,1.0,Apartment,Furnished,Ambawadi,Tier 1,Owner,False,2,MagicBricks
52.0,515.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
52.0,1213.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,True,0,MagicBricks
52.0,1080.0,2.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,2,MagicBricks
52.0,580.0,1.0,Apartment,Furnished,Vasna,Tier 2,Owner,False,0,MagicBricks
51.8,1216.0,2.0,Apartment,Furnished,Vasna,Tier 2,Owner,True,5,MagicBricks
51.65,900.0,2.0,Apartment,Unfurnished,Tragad,Tier 2,Unknown,False,4,99acres
51.65,900.0,2.0,Apartment,Unfurnished,Tragad,Tier 2,Owner,False,4,99acres
51.65,900.0,2.0,Apartment,Unfurnished,Tragad,Tier 2,Unknown,False,4,99acres
51.5,1350.0,3.0,Apartment,Semi-Furnished,Kathwada,Tier 3,Owner,False,0,MagicBricks
51.5,674.0,2.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,2,MagicBricks
51.2,1485.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
51.2,704.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,True,2,MagicBricks
51.0,860.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
51.0,1085.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
51.0,1035.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
51.0,540.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,1,MagicBricks
51.0,800.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
51.0,990.0,2.0,Apartment,Unfurnished,Ranip,Tier 2,Owner,False,2,MagicBricks
51.0,1500.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
51.0,1485.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
51.0,900.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
51.0,1035.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
51.0,1000.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
51.0,1485.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
51.0,1170.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
51.0,540.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,1,MagicBricks
51.0,900.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
50.3,639.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,True,3,MagicBricks
50.3,639.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,True,3,MagicBricks
50.0,1215.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,0,MagicBricks
50.0,1026.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
50.0,724.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
50.0,1215.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
50.0,1215.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
50.0,730.0,2.0,Apartment,Furnished,Science City,Tier 2,Owner,False,1,MagicBricks
50.0,800.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,2,MagicBricks
50.0,1144.0,2.0,Apartment,Furnished,Amraiwadi,Tier 2,Owner,False,0,MagicBricks
50.0,756.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,3,MagicBricks
50.0,8500.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
50.0,8500.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
50.0,970.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,2,MagicBricks
50.0,750.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
50.0,1098.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
50.0,1044.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
50.0,1125.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
50.0,1280.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,True,1,MagicBricks
50.0,990.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,1,MagicBricks
50.0,1069.0,2.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
50.0,1069.0,2.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
50.0,750.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
50.0,1085.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
50.0,850.0,2.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,0,MagicBricks
50.0,1098.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
50.0,990.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,1,MagicBricks
50.0,1320.0,2.0,Apartment,Semi-Furnished,Tragad,Tier 2,Owner,False,2,MagicBricks
50.0,571.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
50.0,571.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
50.0,800.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,2,MagicBricks
50.0,850.0,2.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,0,MagicBricks
50.0,650.0,2.0,Apartment,Semi-Furnished,Odhav,Tier 2,Owner,False,0,MagicBricks
50.0,1200.0,3.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,MagicBricks
50.0,1000.0,2.0,Apartment,Semi-Furnished,Vasna,Tier 2,Owner,False,1,MagicBricks
50.0,592.0,4.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,0,MagicBricks
50.0,1000.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,0,MagicBricks
50.0,1350.0,2.0,Apartment,Unfurnished,Bavla,Tier 2,Owner,False,0,MagicBricks
50.0,910.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Owner,False,3,MagicBricks
50.0,650.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
50.0,905.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
50.0,650.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
49.5,700.0,2.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,1,MagicBricks
49.5,381.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
49.5,381.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
49.5,919.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,3,MagicBricks
49.0,1030.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,0,MagicBricks
49.0,735.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,1,MagicBricks
49.0,1000.0,1.0,Apartment,Furnished,Chanakyapuri,Tier 3,Owner,False,0,MagicBricks
49.0,1085.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,MagicBricks
49.0,750.0,1.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,1,MagicBricks
49.0,750.0,1.0,Apartment,Furnished,Gurukul,Tier 2,Owner,False,1,MagicBricks
49.0,850.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,2,MagicBricks
49.0,1174.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
49.0,1035.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
48.6,717.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,True,2,MagicBricks
48.5,691.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,1,MagicBricks
48.5,1000.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,2,MagicBricks
48.5,1000.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,2,MagicBricks
48.0,635.0,2.0,Apartment,Semi-Furnished,Isanpur,Tier 2,Owner,False,1,MagicBricks
48.0,679.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,MagicBricks
48.0,679.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,MagicBricks
48.0,800.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
48.0,670.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,True,2,MagicBricks
48.0,1098.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
48.0,1053.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,1,MagicBricks
48.0,1350.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
48.0,500.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
48.0,1118.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
48.0,1152.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,1,MagicBricks
48.0,1270.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
48.0,500.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
48.0,1000.0,2.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,3,MagicBricks
48.0,635.0,2.0,Apartment,Semi-Furnished,Isanpur,Tier 2,Owner,False,1,MagicBricks
48.0,977.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,3,MagicBricks
48.0,1224.0,2.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,0,MagicBricks
48.0,760.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,1,MagicBricks
48.0,663.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
48.0,1053.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,1,MagicBricks
48.0,945.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,2,MagicBricks
48.0,1350.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
48.0,1350.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
48.0,700.0,3.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,3,MagicBricks
48.0,1350.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
48.0,1049.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
48.0,1224.0,2.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,0,MagicBricks
48.0,663.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
48.0,1458.0,2.0,Apartment,Unfurnished,Nikol,Tier 2,Unknown,False,0,99acres
48.0,600.0,2.0,Apartment,Furnished,Sola,Tier 2,Owner,False,1,MagicBricks
48.0,1098.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
48.0,810.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,3,MagicBricks
48.0,1458.0,2.0,Apartment,Unfurnished,Nikol,Tier 2,Owner,False,0,99acres
48.0,1458.0,2.0,Apartment,Unfurnished,Nikol,Tier 2,Unknown,False,0,99acres
47.9,1350.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
47.5,1485.0,3.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,MagicBricks
47.5,1280.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
47.5,1280.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
47.4,1354.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,True,1,MagicBricks
47.4,1354.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,True,1,MagicBricks
47.0,999.0,2.0,Apartment,Semi-Furnished,Sughad,Tier 3,Owner,False,0,MagicBricks
47.0,4032.0,3.0,Apartment,Furnished,Bapunagar,Tier 2,Owner,False,0,MagicBricks
47.0,999.0,2.0,Apartment,Semi-Furnished,Sughad,Tier 3,Owner,False,0,MagicBricks
47.0,800.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,2,MagicBricks
47.0,527.0,2.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,MagicBricks
47.0,409.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,3,MagicBricks
47.0,1000.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
47.0,1070.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,2,MagicBricks
47.0,409.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,3,MagicBricks
47.0,527.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
47.0,1070.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,2,MagicBricks
46.5,1107.0,2.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,0,99acres
46.5,922.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
46.5,922.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
46.5,1313.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
46.5,1250.0,2.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,1,MagicBricks
46.5,1350.0,3.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
46.5,1107.0,2.0,Apartment,Unfurnished,Chandkheda,Tier 2,Owner,False,0,99acres
46.5,1107.0,2.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,0,99acres
46.1,583.0,2.0,Apartment,Furnished,Shantipura,Tier 3,Owner,True,2,MagicBricks
46.0,1134.0,2.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,1,99acres
46.0,900.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,1,MagicBricks
46.0,1100.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
46.0,1134.0,2.0,Apartment,Unfurnished,Chandkheda,Tier 2,Owner,False,1,99acres
46.0,1134.0,2.0,Apartment,Unfurnished,Chandkheda,Tier 2,Unknown,False,1,99acres
46.0,890.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
46.0,580.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
46.0,1170.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
45.9,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
45.9,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
45.9,2405.0,1.0,Apartment,Furnished,Narol,Tier 2,Owner,False,0,MagicBricks
45.9,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
45.9,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
45.5,1023.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
45.4,1435.0,3.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
45.0,1161.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
45.0,680.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
45.0,800.0,2.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,2,MagicBricks
45.0,1055.0,4.0,Apartment,Semi-Furnished,Shahpur,Tier 3,Owner,False,0,MagicBricks
45.0,1032.0,2.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
45.0,990.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,99acres
45.0,500.0,1.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
45.0,990.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Unknown,False,0,99acres
45.0,587.0,2.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,1,MagicBricks
45.0,1050.0,2.0,Apartment,Furnished,Nirnay Nagar,Tier 3,Owner,False,0,MagicBricks
45.0,990.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Unknown,False,0,99acres
45.0,1000.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,1,MagicBricks
45.0,1161.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
45.0,1800.0,3.0,Apartment,Furnished,Moraiya,Tier 3,Owner,False,1,MagicBricks
45.0,1215.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,0,MagicBricks
45.0,587.0,2.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,1,MagicBricks
45.0,1000.0,2.0,Apartment,Furnished,Jashoda Nagar,Tier 3,Owner,False,2,MagicBricks
45.0,1000.0,2.0,Apartment,Furnished,Jashoda Nagar,Tier 3,Owner,False,2,MagicBricks
45.0,1000.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
45.0,1420.0,2.0,Apartment,Semi-Furnished,Ghuma,Tier 2,Owner,False,2,MagicBricks
45.0,536.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,MagicBricks
45.0,750.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,1,MagicBricks
45.0,900.0,2.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,1,MagicBricks
45.0,800.0,2.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,2,MagicBricks
45.0,990.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
45.0,608.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
45.0,680.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,3,MagicBricks
45.0,1050.0,2.0,Apartment,Furnished,Nirnay Nagar,Tier 3,Owner,False,0,MagicBricks
45.0,945.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
45.0,1080.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,1,MagicBricks
45.0,850.0,2.0,Apartment,Furnished,Manipur,Tier 3,Owner,False,0,MagicBricks
45.0,394.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
45.0,394.0,2.0,Apartment,Semi-Furnished,Gota,Tier 2,Owner,False,2,MagicBricks
45.0,1116.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
45.0,1226.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,1,MagicBricks
45.0,1170.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
45.0,850.0,2.0,Apartment,Furnished,Manipur,Tier 3,Owner,False,0,MagicBricks
45.0,1000.0,3.0,Apartment,Semi-Furnished,Keshav Nagar,Tier 3,Owner,False,0,MagicBricks
45.0,738.0,2.0,Apartment,Furnished,Satellite,Tier 1,Owner,False,1,MagicBricks
45.0,1017.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,3,MagicBricks
45.0,699.0,3.0,Apartment,Furnished,Gota,Tier 2,Owner,False,1,MagicBricks
45.0,1206.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,MagicBricks
45.0,1124.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
45.0,781.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,2,MagicBricks
45.0,1152.0,1.0,Apartment,Furnished,Bhat,Tier 3,Owner,False,1,MagicBricks
45.0,608.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,MagicBricks
45.0,1070.0,2.0,Apartment,Unfurnished,Jagatpur,Tier 2,Owner,False,0,MagicBricks
45.0,1260.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,3,MagicBricks
45.0,667.0,2.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,4,MagicBricks
45.0,781.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,2,MagicBricks
45.0,1120.0,3.0,Apartment,Semi-Furnished,Thakkarbapa Nagar,Tier 3,Owner,False,3,MagicBricks
44.5,568.0,2.0,Apartment,Furnished,Ranip,Tier 2,Owner,False,2,MagicBricks
44.5,1170.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,MagicBricks
44.0,945.0,3.0,Apartment,Semi-Furnished,Kathwada,Tier 3,Owner,False,3,MagicBricks
44.0,1161.0,2.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,1,MagicBricks
44.0,1161.0,2.0,Apartment,Furnished,Isanpur,Tier 2,Owner,False,1,MagicBricks
44.0,1250.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
44.0,945.0,3.0,Apartment,Semi-Furnished,Kathwada,Tier 3,Owner,False,3,MagicBricks
44.0,894.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,5,MagicBricks
44.0,800.0,3.0,Apartment,Semi-Furnished,Jivrajpark,Tier 2,Owner,False,1,MagicBricks
44.0,800.0,2.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,0,MagicBricks
44.0,1285.0,2.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
44.0,1285.0,2.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
44.0,629.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
44.0,629.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,0,MagicBricks
44.0,1250.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
44.0,718.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
44.0,718.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,2,MagicBricks
44.0,1500.0,1.0,Apartment,Semi-Furnished,Unknown,Tier 3,Owner,False,0,MagicBricks
43.9,1285.0,2.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
43.9,1285.0,2.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,MagicBricks
43.5,1116.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,MagicBricks
43.5,1190.0,3.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,MagicBricks
43.0,737.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,2,MagicBricks
43.0,606.0,3.0,Apartment,Semi-Furnished,Raipur,Tier 3,Owner,False,0,MagicBricks
43.0,700.0,2.0,Independent House,Unfurnished,Bavla,Tier 2,Owner,False,0,99acres
43.0,990.0,2.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,2,MagicBricks
43.0,1084.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,True,0,MagicBricks
43.0,1084.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,True,0,MagicBricks
43.0,657.0,2.0,Apartment,Semi-Furnished,Sanand,Tier 2,Owner,False,5,MagicBricks
43.0,990.0,2.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,2,MagicBricks
43.0,737.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,2,MagicBricks
43.0,900.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,1,MagicBricks
43.0,527.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,2,MagicBricks
43.0,527.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,2,MagicBricks
43.0,737.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,2,MagicBricks
43.0,700.0,2.0,Independent House,Unfurnished,Bavla,Tier 2,Owner,False,0,99acres
43.0,600.0,2.0,Apartment,Furnished,Ellis Bridge,Tier 1,Owner,False,0,MagicBricks
42.5,681.0,2.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,3,MagicBricks
42.5,505.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,MagicBricks
42.5,1134.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,MagicBricks
42.3,1244.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Builder,True,3,MagicBricks
42.3,1244.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Builder,True,3,MagicBricks
