Price_Lakhs,Price_Category,Area_SqFt,BHK,Property_Type,Furnishing_Status,Locality,Locality_Tier,Seller_Type,Under_Construction,Amenities_Count,Area_Per_BHK,Is_Large_Apartment,Is_Premium_Locality,Is_Budget_Locality,BHK_Area_Combo,High_Amenity,Construction_Category,Locality_Property_Count,Locality_Median_Area,Locality_Common_BHK,Locality_Median_Price,Source_Website
43.0,40-60L,900.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,1,450.0,0,0,0,2.0_Medium,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
43.0,40-60L,527.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,2,263.5,0,0,1,2.0_Small,0,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
43.0,40-60L,527.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,2,263.5,0,0,1,2.0_Small,0,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
43.0,40-60L,737.0,2.0,Apartment,Semi-Furnished,Naroda,Tier 3,Owner,False,2,368.5,0,0,1,2.0_Small,0,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
43.0,40-60L,700.0,2.0,Independent House,Unfurnished,Bavla,Tier 2,Owner,False,0,350.0,0,0,0,2.0_Small,0,Ready_To_Move,9,1350.0,2.0,43.0,99acres
43.0,40-60L,600.0,2.0,Apartment,Furnished,Ellis Bridge,Tier 1,Owner,False,0,300.0,0,1,0,2.0_Small,0,Ready_To_Move,3,1985.0,3.0,135.0,MagicBricks
42.5,40-60L,681.0,2.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,3,340.5,0,0,0,2.0_Small,1,Ready_To_Move,43,800.0,2.0,53.0,MagicBricks
42.5,40-60L,505.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,252.5,0,0,0,2.0_Small,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
42.5,40-60L,1134.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,567.0,0,0,0,2.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
42.3,40-60L,1244.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Builder,True,3,622.0,0,0,0,2.0_Medium,1,Under_Construction,54,1202.5,2.0,63.0,MagicBricks
42.3,40-60L,1244.0,2.0,Apartment,Furnished,Ghuma,Tier 2,Builder,True,3,622.0,0,0,0,2.0_Medium,1,Under_Construction,54,1202.5,2.0,63.0,MagicBricks
42.0,40-60L,1215.0,2.0,Apartment,Unfurnished,Amraiwadi,Tier 2,Unknown,False,1,607.5,0,0,0,2.0_Medium,0,Ready_To_Move,25,1144.0,2.0,42.0,99acres
42.0,40-60L,1070.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,535.0,0,0,0,2.0_Medium,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
42.0,40-60L,972.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,486.0,0,0,0,2.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
42.0,40-60L,1142.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,571.0,0,0,0,2.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
42.0,40-60L,1070.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,535.0,0,0,0,2.0_Medium,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
42.0,40-60L,650.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,325.0,0,0,0,2.0_Small,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
42.0,40-60L,1215.0,2.0,Apartment,Unfurnished,Amraiwadi,Tier 2,Unknown,False,1,607.5,0,0,0,2.0_Medium,0,Ready_To_Move,25,1144.0,2.0,42.0,99acres
42.0,40-60L,1062.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,531.0,0,0,0,2.0_Medium,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
42.0,40-60L,527.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,0,263.5,0,0,0,2.0_Small,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
42.0,40-60L,1215.0,2.0,Apartment,Unfurnished,Amraiwadi,Tier 2,Owner,False,1,607.5,0,0,0,2.0_Medium,0,Ready_To_Move,25,1144.0,2.0,42.0,99acres
42.0,40-60L,880.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,1,440.0,0,0,0,2.0_Medium,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
42.0,40-60L,650.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,325.0,0,0,0,2.0_Small,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
42.0,40-60L,972.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,0,486.0,0,0,0,2.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
42.0,40-60L,720.0,2.0,Apartment,Unfurnished,Maninagar,Tier 2,Unknown,False,0,360.0,0,0,0,2.0_Small,0,Ready_To_Move,83,990.0,2.0,51.0,99acres
42.0,40-60L,1080.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,540.0,0,0,1,2.0_Medium,0,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
42.0,40-60L,1242.0,2.0,Apartment,Furnished,Kathwada,Tier 3,Owner,False,0,621.0,0,0,1,2.0_Medium,0,Ready_To_Move,13,1001.0,3.0,55.0,MagicBricks
42.0,40-60L,1080.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,540.0,0,0,1,2.0_Medium,0,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
42.0,40-60L,880.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,1,440.0,0,0,0,2.0_Medium,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
42.0,40-60L,900.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,1,450.0,0,0,0,2.0_Medium,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
42.0,40-60L,1080.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,540.0,0,0,1,2.0_Medium,0,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
42.0,40-60L,1080.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,0,540.0,0,0,1,2.0_Medium,0,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
42.0,40-60L,720.0,2.0,Apartment,Unfurnished,Maninagar,Tier 2,Unknown,False,0,360.0,0,0,0,2.0_Small,0,Ready_To_Move,83,990.0,2.0,51.0,99acres
42.0,40-60L,720.0,2.0,Apartment,Unfurnished,Maninagar,Tier 2,Owner,False,0,360.0,0,0,0,2.0_Small,0,Ready_To_Move,83,990.0,2.0,51.0,99acres
42.0,40-60L,1134.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,567.0,0,0,0,2.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
42.0,40-60L,1242.0,2.0,Apartment,Furnished,Kathwada,Tier 3,Owner,False,0,621.0,0,0,1,2.0_Medium,0,Ready_To_Move,13,1001.0,3.0,55.0,MagicBricks
42.0,40-60L,571.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,2,285.5,0,0,0,2.0_Small,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
42.0,40-60L,1170.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,1,585.0,0,0,0,2.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
42.0,40-60L,1098.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,549.0,0,0,0,2.0_Medium,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
42.0,40-60L,1026.0,2.0,Apartment,Semi-Furnished,Chandkheda,Tier 2,Owner,False,0,513.0,0,0,0,2.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
42.0,40-60L,630.0,1.0,Apartment,Semi-Furnished,Keshav Nagar,Tier 3,Owner,False,0,630.0,0,0,1,1.0_Small,0,Ready_To_Move,3,1000.0,3.0,45.0,MagicBricks
42.0,40-60L,527.0,2.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,0,263.5,0,0,0,2.0_Small,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
42.0,40-60L,900.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,1,450.0,0,0,0,2.0_Medium,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
42.0,40-60L,950.0,3.0,Apartment,Furnished,Narol,Tier 2,Owner,False,0,316.6666666666667,0,0,0,3.0_Medium,0,Ready_To_Move,56,832.5,2.0,25.0,MagicBricks
41.5,40-60L,662.0,1.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,662.0,0,0,0,1.0_Small,0,Ready_To_Move,45,1125.0,2.0,67.0,MagicBricks
41.5,40-60L,662.0,1.0,Apartment,Furnished,Tragad,Tier 2,Owner,False,0,662.0,0,0,0,1.0_Small,0,Ready_To_Move,45,1125.0,2.0,67.0,MagicBricks
41.0,40-60L,800.0,2.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,1,400.0,0,0,0,2.0_Small,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
41.0,40-60L,1250.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,1,625.0,0,0,0,2.0_Medium,0,Ready_To_Move,70,1053.0,2.0,45.0,MagicBricks
41.0,40-60L,912.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,456.0,0,0,0,2.0_Medium,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
41.0,40-60L,995.0,2.0,Apartment,Unfurnished,Vinzol,Tier 3,Unknown,False,0,497.5,0,0,1,2.0_Medium,0,Ready_To_Move,16,1030.5,2.0,35.0,99acres
41.0,40-60L,995.0,2.0,Apartment,Unfurnished,Vinzol,Tier 3,Owner,False,0,497.5,0,0,1,2.0_Medium,0,Ready_To_Move,16,1030.5,2.0,35.0,99acres
41.0,40-60L,1080.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Unknown,False,0,540.0,0,0,0,2.0_Medium,0,Ready_To_Move,70,1053.0,2.0,45.0,99acres
41.0,40-60L,1458.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,1,729.0,0,0,0,2.0_Medium,0,Ready_To_Move,35,1000.0,2.0,48.0,MagicBricks
41.0,40-60L,1080.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Owner,False,0,540.0,0,0,0,2.0_Medium,0,Ready_To_Move,70,1053.0,2.0,45.0,99acres
41.0,40-60L,1080.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Unknown,False,0,540.0,0,0,0,2.0_Medium,0,Ready_To_Move,70,1053.0,2.0,45.0,99acres
41.0,40-60L,912.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,456.0,0,0,0,2.0_Medium,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
41.0,40-60L,1458.0,2.0,Apartment,Furnished,Sanand,Tier 2,Owner,False,1,729.0,0,0,0,2.0_Medium,0,Ready_To_Move,35,1000.0,2.0,48.0,MagicBricks
41.0,40-60L,995.0,2.0,Apartment,Unfurnished,Vinzol,Tier 3,Unknown,False,0,497.5,0,0,1,2.0_Medium,0,Ready_To_Move,16,1030.5,2.0,35.0,99acres
40.4,40-60L,1170.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,585.0,0,0,0,2.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
40.0,20-40L,520.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,2,260.0,0,0,1,2.0_Small,0,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
40.0,20-40L,510.0,1.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,1,510.0,0,0,0,1.0_Small,0,Ready_To_Move,49,900.0,2.0,50.0,MagicBricks
40.0,20-40L,693.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,4,346.5,0,0,0,2.0_Small,1,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
40.0,20-40L,800.0,1.0,Apartment,Furnished,Odhav,Tier 2,Owner,False,0,800.0,0,0,0,1.0_Small,0,Ready_To_Move,22,1119.0,4.0,82.5,MagicBricks
40.0,20-40L,1110.0,2.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,2,555.0,0,0,0,2.0_Medium,0,Ready_To_Move,25,1144.0,2.0,42.0,MagicBricks
40.0,20-40L,1031.0,3.0,Apartment,Furnished,Hathijan,Tier 3,Owner,False,1,343.6666666666667,0,0,1,3.0_Medium,0,Ready_To_Move,13,675.0,3.0,32.0,MagicBricks
40.0,20-40L,2000.0,2.0,Apartment,Furnished,Bavla,Tier 2,Owner,False,0,1000.0,0,0,0,2.0_Large,0,Ready_To_Move,9,1350.0,2.0,43.0,MagicBricks
40.0,20-40L,1031.0,3.0,Apartment,Furnished,Hathijan,Tier 3,Owner,False,1,343.6666666666667,0,0,1,3.0_Medium,0,Ready_To_Move,13,675.0,3.0,32.0,MagicBricks
40.0,20-40L,916.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,458.0,0,0,0,2.0_Medium,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
40.0,20-40L,644.0,1.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,3,644.0,0,0,0,1.0_Small,1,Ready_To_Move,49,900.0,2.0,50.0,MagicBricks
40.0,20-40L,918.0,2.0,Apartment,Furnished,Chandkheda,Tier 2,Owner,False,1,459.0,0,0,0,2.0_Medium,0,Ready_To_Move,164,1210.5,3.0,70.0,MagicBricks
40.0,20-40L,916.0,2.0,Apartment,Furnished,Maninagar,Tier 2,Owner,False,0,458.0,0,0,0,2.0_Medium,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
40.0,20-40L,900.0,2.0,Apartment,Semi-Furnished,Bopal,Tier 1,Owner,False,0,450.0,0,1,0,2.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
40.0,20-40L,1185.0,2.0,Apartment,Furnished,Bopal,Tier 1,Owner,False,0,592.5,0,1,0,2.0_Medium,0,Ready_To_Move,240,1435.0,3.0,80.0,MagicBricks
40.0,20-40L,855.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,427.5,0,0,0,2.0_Medium,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
40.0,20-40L,409.0,1.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,0,409.0,0,0,0,1.0_Small,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
40.0,20-40L,527.0,2.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,1,263.5,0,0,1,2.0_Small,0,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
40.0,20-40L,573.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,3,286.5,0,0,0,2.0_Small,1,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
40.0,20-40L,900.0,2.0,Apartment,Furnished,Ghodasar,Tier 2,Owner,False,0,450.0,0,0,0,2.0_Medium,0,Ready_To_Move,14,650.0,1.0,35.5,MagicBricks
40.0,20-40L,981.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,490.5,0,0,0,2.0_Medium,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
40.0,20-40L,585.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,0,292.5,0,0,0,2.0_Small,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
40.0,20-40L,1125.0,2.0,Apartment,Furnished,Gota,Tier 2,Owner,False,2,562.5,0,0,0,2.0_Medium,0,Ready_To_Move,136,1305.0,3.0,85.0,MagicBricks
40.0,20-40L,990.0,2.0,Apartment,Semi-Furnished,Amraiwadi,Tier 2,Owner,False,1,495.0,0,0,0,2.0_Medium,0,Ready_To_Move,25,1144.0,2.0,42.0,MagicBricks
40.0,20-40L,1000.0,2.0,Apartment,Furnished,Shyamal,Tier 2,Owner,False,0,500.0,0,0,0,2.0_Medium,0,Ready_To_Move,5,1300.0,2.0,110.0,MagicBricks
40.0,20-40L,1050.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,0,525.0,0,0,0,2.0_Medium,0,Ready_To_Move,56,832.5,2.0,25.0,MagicBricks
40.0,20-40L,1152.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,0,576.0,0,0,0,2.0_Medium,0,Ready_To_Move,56,832.5,2.0,25.0,MagicBricks
40.0,20-40L,801.0,3.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,0,267.0,0,0,0,3.0_Medium,0,Ready_To_Move,37,815.0,2.0,29.0,MagicBricks
40.0,20-40L,801.0,3.0,Apartment,Furnished,Vatva,Tier 2,Owner,False,0,267.0,0,0,0,3.0_Medium,0,Ready_To_Move,37,815.0,2.0,29.0,MagicBricks
40.0,20-40L,360.0,1.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,360.0,0,0,0,1.0_Small,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
40.0,20-40L,1035.0,2.0,Apartment,Semi-Furnished,Vinzol,Tier 3,Owner,False,0,517.5,0,0,1,2.0_Medium,0,Ready_To_Move,16,1030.5,2.0,35.0,MagicBricks
39.6,20-40L,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,600.0,0,0,0,2.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
39.6,20-40L,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,600.0,0,0,0,2.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
39.6,20-40L,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,600.0,0,0,0,2.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
39.6,20-40L,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,600.0,0,0,0,2.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
39.6,20-40L,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,600.0,0,0,0,2.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
39.6,20-40L,1200.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,0,600.0,0,0,0,2.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
39.0,20-40L,787.0,2.0,Apartment,Furnished,Shilaj,Tier 2,Owner,False,0,393.5,0,0,0,2.0_Small,0,Ready_To_Move,112,1350.0,3.0,87.0,MagicBricks
39.0,20-40L,677.0,1.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,4,677.0,0,0,1,1.0_Small,1,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
39.0,20-40L,527.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,3,263.5,0,0,0,2.0_Small,1,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
39.0,20-40L,703.0,2.0,Apartment,Furnished,Shela,Tier 2,Owner,False,2,351.5,0,0,0,2.0_Small,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
39.0,20-40L,650.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,2,650.0,0,0,1,1.0_Small,0,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
39.0,20-40L,650.0,1.0,Apartment,Furnished,Sarkhej,Tier 3,Owner,False,2,650.0,0,0,1,1.0_Small,0,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
39.0,20-40L,1134.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,0,567.0,0,0,0,2.0_Medium,0,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
39.0,20-40L,1069.0,2.0,Apartment,Semi-Furnished,Ranip,Tier 2,Owner,False,0,534.5,0,0,0,2.0_Medium,0,Ready_To_Move,43,800.0,2.0,53.0,MagicBricks
39.0,20-40L,677.0,1.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,4,677.0,0,0,1,1.0_Small,1,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
39.0,20-40L,527.0,2.0,Apartment,Furnished,Vaishno Devi,Tier 2,Owner,False,3,263.5,0,0,0,2.0_Small,1,Ready_To_Move,115,1325.0,2.0,79.0,MagicBricks
38.51,20-40L,557.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Owner,False,0,278.5,0,0,0,2.0_Small,0,Ready_To_Move,70,1053.0,2.0,45.0,99acres
38.51,20-40L,557.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Unknown,False,0,278.5,0,0,0,2.0_Small,0,Ready_To_Move,70,1053.0,2.0,45.0,99acres
38.51,20-40L,557.0,2.0,Apartment,Unfurnished,Vastral,Tier 2,Unknown,False,0,278.5,0,0,0,2.0_Small,0,Ready_To_Move,70,1053.0,2.0,45.0,99acres
38.0,20-40L,520.0,1.0,Apartment,Furnished,Naranpura,Tier 2,Owner,False,0,520.0,0,0,0,1.0_Small,0,Ready_To_Move,23,1287.0,3.0,118.0,MagicBricks
38.0,20-40L,600.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,1,300.0,0,0,0,2.0_Small,0,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
38.0,20-40L,840.0,2.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,3,420.0,0,1,0,2.0_Medium,1,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
38.0,20-40L,1170.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,585.0,0,0,1,2.0_Medium,0,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
38.0,20-40L,925.0,2.0,Apartment,Furnished,Usmanpura,Tier 3,Owner,False,0,462.5,0,0,1,2.0_Medium,0,Ready_To_Move,6,1173.5,3.0,112.5,MagicBricks
38.0,20-40L,1215.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,0,607.5,0,0,0,2.0_Medium,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
38.0,20-40L,900.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,2,450.0,0,0,0,2.0_Medium,0,Ready_To_Move,70,1053.0,2.0,45.0,MagicBricks
38.0,20-40L,738.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,0,369.0,0,0,0,2.0_Small,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
38.0,20-40L,781.0,2.0,Apartment,Semi-Furnished,Vastral,Tier 2,Owner,False,2,390.5,0,0,0,2.0_Small,0,Ready_To_Move,70,1053.0,2.0,45.0,MagicBricks
38.0,20-40L,600.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,300.0,0,0,1,2.0_Small,0,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
38.0,20-40L,970.0,2.0,Apartment,Semi-Furnished,Sarkhej,Tier 3,Owner,False,0,485.0,0,0,1,2.0_Medium,0,Ready_To_Move,76,872.5,2.0,52.75,MagicBricks
38.0,20-40L,724.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,4,362.0,0,0,0,2.0_Small,1,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
38.0,20-40L,900.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,2,450.0,0,0,0,2.0_Medium,0,Ready_To_Move,70,1053.0,2.0,45.0,MagicBricks
38.0,20-40L,516.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,3,258.0,0,0,0,2.0_Small,1,Ready_To_Move,49,900.0,2.0,50.0,MagicBricks
38.0,20-40L,926.0,2.0,Apartment,Furnished,Narol,Tier 2,Owner,False,3,463.0,0,0,0,2.0_Medium,1,Ready_To_Move,56,832.5,2.0,25.0,MagicBricks
38.0,20-40L,788.0,1.0,Apartment,Furnished,Vejalpur,Tier 2,Owner,False,1,788.0,0,0,0,1.0_Small,0,Ready_To_Move,49,900.0,2.0,50.0,MagicBricks
38.0,20-40L,1116.0,2.0,Apartment,Semi-Furnished,Shela,Tier 2,Owner,False,1,558.0,0,0,0,2.0_Medium,0,Ready_To_Move,216,1250.0,3.0,72.0,MagicBricks
38.0,20-40L,850.0,2.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,0,425.0,0,1,0,2.0_Medium,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
38.0,20-40L,840.0,2.0,Apartment,Semi-Furnished,Thaltej,Tier 1,Owner,False,3,420.0,0,1,0,2.0_Medium,1,Ready_To_Move,59,1899.0,3.0,150.0,MagicBricks
38.0,20-40L,900.0,2.0,Apartment,Furnished,Nikol,Tier 2,Owner,False,1,450.0,0,0,0,2.0_Medium,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
38.0,20-40L,630.0,1.0,Apartment,Semi-Furnished,Jagatpur,Tier 2,Owner,False,0,630.0,0,0,0,1.0_Small,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
38.0,20-40L,870.0,1.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,0,870.0,0,0,1,1.0_Medium,0,Ready_To_Move,14,870.0,3.0,36.5,MagicBricks
38.0,20-40L,1050.0,2.0,Apartment,Furnished,Naroda,Tier 3,Owner,False,1,525.0,0,0,1,2.0_Medium,0,Ready_To_Move,91,1035.0,2.0,47.0,MagicBricks
38.0,20-40L,724.0,2.0,Apartment,Semi-Furnished,Maninagar,Tier 2,Owner,False,4,362.0,0,0,0,2.0_Small,1,Ready_To_Move,83,990.0,2.0,51.0,MagicBricks
38.0,20-40L,589.0,2.0,Apartment,Furnished,Vastral,Tier 2,Owner,False,0,294.5,0,0,0,2.0_Small,0,Ready_To_Move,70,1053.0,2.0,45.0,MagicBricks
38.0,20-40L,870.0,1.0,Apartment,Furnished,Saijpur Bogha,Tier 3,Owner,False,0,870.0,0,0,1,1.0_Medium,0,Ready_To_Move,14,870.0,3.0,36.5,MagicBricks
38.0,20-40L,596.0,1.0,Apartment,Furnished,Jagatpur,Tier 2,Owner,False,1,596.0,0,0,0,1.0_Small,0,Ready_To_Move,82,923.0,2.0,65.0,MagicBricks
38.0,20-40L,850.0,2.0,Apartment,Furnished,Vastrapur,Tier 1,Owner,False,0,425.0,0,1,0,2.0_Medium,0,Ready_To_Move,17,1500.0,3.0,185.0,MagicBricks
38.0,20-40L,1016.0,2.0,Apartment,Semi-Furnished,Nikol,Tier 2,Owner,False,1,508.0,0,0,0,2.0_Medium,0,Ready_To_Move,81,1000.0,2.0,48.0,MagicBricks
38.0,20-40L,516.0,2.0,Apartment,Semi-Furnished,Vejalpur,Tier 2,Owner,False,3,258.0,0,0,0,2.0_Small,1,Ready_To_Move,49,900.0,2.0,50.0,MagicBricks
37.5,20-40L,1050.0,2.0,Apartment,Semi-Furnished,Jivrajpark,Tier 2,Owner,False,2,525.0,0,0,0,2.0_Medium,0,Ready_To_Move,9,916.0,2.0,58.0,MagicBricks
